wikidata_id;lang_code;label;aliases
Q8413;eo;Konstanteno la Granda;Konstanteno la 1-a|Konstanteno la 1-a de la Romia Imperio|Konstantino la Granda
Q8413;en-us;Constantine the Great;
Q8413;en-gb;Constantine the Great;
Q8413;en-ca;Constantine the Great;
Q8413;el;Μέγας Κωνσταντίνος;Άγιος Κωνσταντίνος|Αυτοκράτορας Κωνσταντίνος Α'|Κωνσταντίνος Α' ο Μέγας|Κωνσταντίνος ο Μέγας
Q8413;diq;Constantinus I;I. Konstantin
Q8413;de-ch;Konstantin der Grosse;
Q8413;da;Konstantin den Store;
Q8413;cv;Аслӑ Константин I;
Q8413;cu;Константинъ Велій;
Q8413;cs;Konstantin I. Veliký;
Q8413;crh;Büyük Konstantin;
Q8413;ckb;کۆنستانتینی مەزن;
Q8413;ceb;Constantino ang Bantogan;
Q8413;ce;Сийлахь-воккха Константин I;
Q8413;ca;Constantí I el Gran;
Q8413;bxr;I Константин;
Q8413;btm;Constantine na Godang;
Q8413;bs;Konstantin Veliki;
Q8413;bn;মহান কনস্টান্টিন;
Q8413;bg;Константин I Велики;
Q8413;bew;Konstantin Agung;Konstantèn I|Konstantin
Q8413;be-tarask;Канстантын I Вялікі;Канстантын Вялікі
Q8413;be;Канстанцін I Вялікі;
Q8413;ba;Бөйөк Константин I;
Q8413;azb;کنستانتین;
Q8413;arz;قنسطنطين الاول;
Q8413;ary;قسطنطين لعضيم;
Q8413;ar;قسطنطين العظيم;قسطنطين الأول
Q8413;ang;Constantīnus;
Q8413;an;Constantín I;
Q8413;am;ቆስጠንጢኖስ;
Q8413;af;Konstantyn die Grote;
Q8413;pms;Costantin;
Q8413;cy;Cystennin I;
Q1409;cs;Caligula;
Q1409;war;Caligula;
Q1409;vi;Caligula;
Q1409;sv;Caligula;
Q1409;ro;Caligula;
Q1409;oc;Caligula;
Q1409;nb;Caligula;
Q1409;io;Caligula;
Q1409;ia;Caligula;
Q1409;de;Caligula;Gaius Caesar Augustus Germanicus
Q1409;arz;كاليجولا;
Q1409;an;Caligula;
Q1409;ru;Калигула;Гай Юлий Цезарь Август Германик
Q1409;lmo;Caligola;
Q1409;he;קליגולה;גאיוס קליגולה|קאליגולה
Q1409;pl;Kaligula;
Q1409;nl;Caligula;Gaius Iulius Caesar Germanicus Caligula
Q1409;ga;Caligula;
Q1409;fi;Caligula;
Q1409;lij;Caligola;
Q1409;it;Caligola;Gaio Cesare|Gaio Giulio Cesare Augusto Germanico|Gaio Giulio Cesare Germanico|Gaius Iulius Caesar Augustus Germanicus
Q1409;fr;Caligula;Caius Julius Caesar Augustus Germanicus
Q1409;la;Caligula;Gaius Iulius Caesar Augustus Germanicus|Gaius Julius Caesar Augustus Germanicus
Q1409;en;Caligula;Gaius|Gaius Caesar|Emperor of Rome Caligula|Emperor of Rome Gaius|Emperor of Rome Gaius Caesar Germanicus|Gaius Caesar Germanicus|Gaius Iulius Caesar Germanicus Caligula|Gaius Julius Caesar Augustus Germanicus|Gaius Julius Caesar Germanicus|Gaius Julius Caesar Germanicus Minor|Julius Caesar Germanicus, Emperor of Rome Gaius
Q8747;scn;Euclidi;
Q8747;sat;ᱤᱣᱠᱞᱤᱰ;
Q8747;sah;Эклид;
Q8747;rue;Евклід;
Q8747;ps;اقليدس;
Q8747;pnb;اقلیدس;
Q8747;pms;Euclid;
Q8747;pl;Euklides;
Q8747;pap;Euclid;
Q8747;pa;ਯੂਕਲਿਡ;
Q8747;or;ୟୁକ୍ଲିଡ୍;
Q8747;om;Yuukiliid;
Q8747;olo;Eukleides;
Q8747;nn;Evklid;Euklid
Q8747;nl;Euclides van Alexandrië;Euclid|Euclides van Alexandrie
Q8747;new;युक्लिद;
Q8747;nds;Euklid;
Q8747;nan;Eukleides;
Q8747;mzn;اقلیدس;
Q8747;my;ယူကလစ်;
Q8747;mwl;Ouclides;
Q8747;mt;Ewklide;
Q8747;ms;Euclid;
Q8747;mr;युक्लीड;
Q8747;mn;Евклид;
Q8747;ml;യൂക്ലിഡ്;
Q8747;mk;Евклид;
Q8747;mg;Eoklida;
Q8747;mag;युक्लिड;
Q8747;mad;Euklides;
Q8747;lzh;歐几里得;歐幾里得
Q8747;lv;Eiklīds;
Q8747;li;Euclides;
Q8747;lez;Евклид;
Q8747;ky;Евклид;
Q8747;kw;Euclid;
Q8747;ku-latn;Iqlîdes;
Q8747;ku;Iqlîdes;
Q8747;ksh;Euklid va Alexandria;
Q8747;ko;에우클레이데스;
Q8747;knc;Euclid;
Q8747;kn;ಯೂಕ್ಲಿಡ್;
Q8747;kk;Евклид;
Q8747;kbp;Euclid;
Q8747;kaa;Evklid;
Q8747;ka;ევკლიდე;
Q8747;jv;Euklides;
Q8747;jbo;euklides;
Q8747;jam;Euclid;
Q8747;is;Evklíð;
Q8747;io;Euklid;
Q8747;ilo;Euklides;
Q8747;ie;Euclid;
Q8747;id;Euklides;
Q8747;hy;Էվկլիդես;
Q8747;hr;Euklid;
Q8747;hif;Euclid;
Q8747;hi;यूक्लिड;
Q8747;hak;Euclid;
Q8747;ha;Euclid;
Q8747;gu;યુક્લિડ;
Q8747;gsw;Euklid;
Q8747;gn;Euclides;
Q8747;gl;Euclides;Euclides de Alexandría
Q8747;gcr;Éklid;
Q8747;gan;歐几里得;
Q8747;ga;Eoiclídéas;Eoiclíd
Q8747;fy;Euklides;
Q8747;fi;Eukleides;Eukleides Aleksandrialainen
Q8747;fa;اقلیدس;
Q8747;ext;Uclidi;
Q8747;eu;Euklides;
Q8747;et;Eukleides;
Q8747;eo;Eŭklido;
Q8747;diq;Öklid;
Q8747;da;Euklid;
Q8413;de;Konstantin der Große;Konstantin I.|Constantin I.
Q8413;az;I Konstantin;
Q8413;fa;کنستانتین یکم;
Q8413;br;Kustentin Iañ;
Q8413;ast;Constantín I;
Q8413;tr;I. Konstantin;
Q8413;lt;Konstantinas I;
Q8413;la;Constantinus I;Constantinus Magnus|Flavius Valerius Aurelius Constantinus
Q8413;it;Costantino I;Costantino|Costantino il Grande|Flavio Valerio Aurelio Costantino|imperatore Costantino|san Costantino
Q8413;en;Constantine the Great;Constantine|Constantine I|Saint Constantine|Flavius Constantinus|Constantinus I|Flavius Valerius Aurelius Constantinus|Flavius Valerius Aurelius Constantinus Augustus|Flavius Valerius Constantinus|Gaius Flavius Valerius Aurelius Constantinus|Gaius Flavius Valerius Constantinus|Imperator Caesar Flavius Valerius Aurelius Constantinus Augustus|Lucius Flavius Valerius Constantinus|Marcus Flavius Valerius Constantinus|Trachala
Q8413;tl;Constantino I;
Q8413;he;קונסטנטינוס;קונסטנטין הראשון|איוס פלביוס ואלריוס אאורליוס קונסטנטינוס|קונסטנטינוס הגדול
Q8413;fr;Constantin Ier;Constantin le Grand|Empereur Constantin
Q8413;es;Constantino I;Constantino el Grande|Flavio Valerio Constantino
Q8413;pt-br;Constantino;
Q8413;pt;Constantino;
Q1407;zh;提庇留;
Q1407;yue;提比略;
Q1407;yo;Tiberius;
Q1407;xmf;ტიბერიუსი;
Q1407;wuu;提贝里乌斯;
Q1407;war;Tiberius;
Q1407;vi;Tiberius;
Q1407;uz;Tiberiy;
Q10261;war;Pythagoras;
Q10261;vro;Pythagoras;
Q10261;vo;Püthagoras;
Q10261;vi;Pythagoras;Pytago
Q10261;uz;Pifagor;
Q10261;ur;فیثاغورث;
Q10261;uk;Піфагор;
Q10261;tt;Пифагор;
Q10261;tr;Pisagor;
Q10261;tl;Pythagoras;
Q10261;tk;Pifagor;
Q10261;th;พีทาโกรัส;
Q10261;tg;Пифагор;
Q10261;te;పైథాగరస్;
Q10261;ta;பித்தாகரஸ்;
Q10261;szl;Pitagoras;
Q10261;sw;Pythagoras;
Q10261;sv;Pythagoras;
Q10261;su;Pythagoras;
Q10261;sr-ec;Питагора;Питагора са Самоса
Q10261;sr;Питагора;Питагора са Самоса
Q10261;sq;Pitagora;
Q10261;smn;Pythagoras;
Q10261;sl;Pitagora;Pitagora s Samosa
Q10261;skr;فیثاغورث;
Q10261;sk;Pytagoras zo Samu;
Q10261;si;පෛතගරස්;
Q10261;shi;Pitaguras;
Q10261;sh;Pitagora;
Q10261;sgs;Pėtaguors;
Q10261;sd;پئٿاگورس;
Q10261;sco;Pythagoras;
Q10261;scn;Pitàgura;
Q10261;sah;Пифагор;
Q10261;sa;पैथागोरस्;
Q10261;ru;Пифагор;
Q10261;ro;Pitagora;
Q10261;rki;ပိုက်သဂိုးရပ်(Pythagoras);
Q10261;qu;Pithagoras;
Q10261;pt-br;Pitágoras;
Q10261;pt;Pitágoras;
Q10261;ps;پيتاګورس;
Q10261;pnb;فيثاغورث;
Q10261;pms;Pitàgora;
Q10261;pl;Pitagoras;
Q10261;pam;Pitagoras;
Q10261;pa;ਪਾਈਥਾਗੋਰਸ;
Q10261;os;Пифагор;
Q10261;om;Paayitaagoras;
Q10261;oc;Pitagòras;
Q10261;nqo;ߔߌߕߊߜ߭ߐߙ;
Q10261;nn;Pytagoras;Pythagoras
Q10261;nl;Pythagoras;Pythagoras van Samos
Q10261;ne;पाइथागोरस;
Q10261;nb;Pytagoras;Pythagoras
Q10261;nan;Pythagoras;
Q10261;mzn;پیتاگوراس;
Q10261;myv;Пифагор;
Q10261;my;ပိုက်သာဂိုးရပ်စ်;
Q10261;mwl;Pitágoras;
Q10261;mt;Pitagora;
Q10261;ms-arab;ڤيثاݢورس;
Q10261;ms;Pythagoras;
Q10261;mrj;Пифагор;
Q10261;mr;पायथागोरस;
Q10261;mn;Пифагор;
Q10261;ml;പൈതഗോറസ്;
Q10261;mk;Питагора;
Q10261;mg;Pythagore;
Q10261;mai;पाइथागोरस;
Q10261;mag;पाइथागोरस;
Q10261;lv;Pitagors;
Q10261;lt;Pitagoras;Pitagoras Samietis
Q10261;lij;Pitagora;
Q10261;li;Pythagoras;
Q10261;lg;Payisoggolaasi;
Q10261;lfn;Pitagora;
Q10261;lb;Pythagoras vu Samos;
Q10261;la;Pythagoras;Pythagoras Philosophus|Pythagoras Samius
Q10261;ky;Пифагор;
Q10261;kw;Pythagoras;
Q10261;ku-latn;Pîtagoras;
Q10261;ku;Pîtagoras;
Q10261;ko;피타고라스;
Q10261;kn;ಪೈಥಾಗರಸ್;
Q10261;kk;Пифагор;
Q10261;kcg;Paitagorat;Pythagoras
Q10261;kbp;Pythagorus;
Q10261;kaa;Pifagor;
Q10261;ka;პითაგორა;
Q10261;jv;Pythagoras;
Q10261;jam;Pythagoras;
Q10261;ja;ピタゴラス;ピュタゴラス
Q10261;it;Pitagora;Pitagora di Samo
Q10261;is;Pýþagóras;
Q10261;io;Pitagoro;
Q10261;id;Pythagoras;
Q10261;ia;Pythagoras;
Q10261;hy;Պյութագորաս;
Q10261;hu;Püthagorasz;
Q8747;ann;Yukilidi;
Q8747;am;ዩክሊድ;
Q8747;af;Euklides;
Q8747;sl;Evklid;
Q8747;en-gb;Euclid;
Q8747;en-ca;Euclid;
Q8747;ar;إقليدس;
Q8747;shi;Euclide;
Q8747;lmo;Euclide;
Q8747;lij;Euclide;
Q8747;ia;Euclide;
Q8747;vec;Euclide;
Q8747;zh-hant;歐幾里得;
Q8747;zh;欧几里得;欧几里德|歐基里德
Q8747;frr;Euklid;
Q8747;uk;Евклід;Евклід Александрійський
Q8747;ro;Euclid;
Q8747;pt-br;Euclides;
Q8747;nb;Euklid;Evklid
Q8747;lt;Euklidas;
Q8747;la;Euclides;Euclides Alexandrinus|Euclides Geometra|Euclides Mathematicus
Q8747;he;אוקלידס;אוקלידוס
Q8747;bg;Евклид;
Q8747;ru;Евклид;Эвклид
Q8747;oc;Euclides;
Q8747;ast;Euclides;
Q8747;an;Euclides;
Q8747;ca;Euclides;Euclides d'Alexandria|Εὐκλείδης
Q8747;ja;エウクレイデス;ユークリッド
Q8747;be-tarask;Эўклід;
Q8747;fr;Euclide;
Q8747;pt;Euclides;
Q8747;it;Euclide;
Q8747;es;Euclides;
Q8747;hu;Eukleidész;
Q8747;el;Ευκλείδης;Ευκλείδης της Αλεξάνδριας
Q8747;th;ยุคลิด;
Q8747;de;Euklid;
Q8747;grc;Εὐκλείδης;
Q8747;en;Euclid;Euclides|Eukleides|Euclid of Alexandria
Q8413;as;মহান কনষ্টেনটাইন;
Q8413;zh;君士坦丁大帝;君士坦丁一世 (罗马帝国)
Q8413;yue;君士坦丁大帝;
Q8413;yo;Constantine 1k;
Q8413;yi;קאנסטאנטין דער גרויסער;
Q8413;xmf;კონსტანტინე დიდი;
Q8413;wuu;君士坦丁大帝;
Q8413;war;Constantino nga Harangdon;
Q8413;vi;Constantinus I;
Q8413;vep;Konstantin I Sur';
Q8413;vec;Costantin I;
Q8413;uz;Konstantin I;
Q8413;ur;قسطنطین اعظم;
Q8413;uk;Костянтин Великий;Костянтин I Великий
Q8413;tt;Бөек Константин;
Q8413;th;จักรพรรดิคอนสตันไทน์มหาราช;
Q8413;te;కాన్స్టాంటిన్ ద గ్రేట్;
Q8413;ta;முதலாம் கான்ஸ்டன்டைன்;
Q8413;szy;Cinsetantintatin;
Q8413;sw;Konstantino Mkuu;
Q8413;sv;Konstantin den store;
Q8413;sr-el;Konstantin Veliki;
Q8413;sr-ec;Константин Велики;
Q8413;sr;Константин Велики;
Q8413;sq;Konstandini i Madh;
Q8413;sl;Konstantin I. Veliki;cesar Konstantin|Flavij Konstantin|Flavij Valerij Avrelij Konstantin|Gaj Flavij Valerij Konstantin|imperator Konstantin|Konstantin Veliki|sveti Konstantin|Konstantin I.
Q8413;sk;Konštantín Veľký;Constantinus I.|Flavius Valerius Constantinus|Konštantín I. Veľký|Konštantín I.
Q8413;sh;Konstantin Veliki;
Q8413;sgs;Kuonstantėns I;
Q8413;sco;Constantine the Great;
Q8413;scn;Custantinu I;
Q8413;sc;Antine su Mannu;Antine I|Antine Imperadore|Bantine|Costantinu|Flàviu Valèriu Aurèliu Antine|Gantine
Q8413;sah;Улуу Константин;
Q8413;sa;कान्स्टण्टैन १;
Q8413;rue;Конштантін I;
Q8413;ru;Константин I Великий;
Q8413;ro;Constantin cel Mare;Flavius Valerius Aurelius Constantinus|Gaius Flavius Valerius Aurelius|Sfântul Constantin|Constantin I
Q8413;rki;မဟာကွန်စတန်တိုင်း;
Q8413;qu;Constantinus I;
Q8413;ps;لوی قسطنطین;
Q8413;pnb;قسطنطین I;
Q8413;pl;Konstantyn I Wielki;Gaius Flavius Valerius Aurelius Constantinus|Konstantyn Wielki
Q8413;pcm;Constantine the Great;
Q8413;pap;Constantine the Great;
Q8413;pa;ਕੋਂਸਤਾਂਤੀਨ ਮਹਾਨ;
Q8413;oc;Constantin I lo Grand;
Q8413;nn;Konstantin den store;
Q8413;nl;Constantijn de Grote;
Q8413;ne;कोन्स्टान्टिन महान;
Q8413;nds;Konstantin de Grote;
Q8413;nb;Konstantin den store;Konstantin I
Q8413;nan;Constantinus 1-sè;
Q8413;my;မဟာကွန်စတန်တိုင်း;
Q8413;mwl;Custantino I;
Q8413;ms;Constantine I;
Q8413;mr;पहिला कॉन्स्टन्टाइन;
Q8413;mos;Constantine the Great;
Q8413;mn;I Константин;
Q8413;ml;കോൺസ്റ്റന്റൈൻ ഒന്നാമൻ;
Q8413;mk;Константин Велики;
Q10261;hr;Pitagora;
Q10261;hi;पाइथागोरस;
Q10261;hak;Pythagoras;
Q10261;ha;Pythagoras;
Q10261;gu;પાયથાગોરસ;
Q10261;gsw;Pythagoras vo Samos;
Q10261;grc;Πυθαγόρας;Πυθαγόρας ὁ Σάμιος
Q10261;gl;Pitágoras;
Q10261;gd;Pythagoras;
Q10261;gcr;Pythagore;
Q10261;gan;畢達哥拉斯;
Q10261;ga;Píotágarás;
Q10261;fy;Pytagoras;
Q10261;frr;Pythagoras;Pythagoras faan Samos
Q10261;fr;Pythagore;
Q10261;fi;Pythagoras;
Q10261;fa;فیثاغورس;
Q10261;ext;Pitágora;
Q10261;eu;Pitagoras;
Q10261;et;Pythagoras;
Q10261;es;Pitágoras;Pitagoras|Pitagoras de Samos|Pitágoras de Samos
Q10261;eo;Pitagoro;
Q10261;en-gb;Pythagoras;
Q10261;en-ca;Pythagoras;
Q10261;en;Pythagoras;Pythagoras from Samos|Pythagoras of Samos|Samian Sage
Q10261;el;Πυθαγόρας;Πυθαγόρας ο Σάμιος
Q10261;diq;Pythagoras;
Q10261;de-ch;Pythagoras;
Q10261;da;Pythagoras;
Q10261;cy;Pythagoras;
Q10261;cv;Пифагор;
Q10261;cs;Pythagoras;Pýthagorás ze Samu
Q10261;co;Pitagoru;
Q10261;ckb;پیتاگۆرس;
Q10261;ca;Pitàgores;Pitàgores de Samos|Πυθαγόρας ὁ Σάμιος
Q10261;bs;Pitagora;
Q10261;br;Pitagoras;
Q10261;bpy;পিথাগোরাস;সামোসের পিথাগোরাস
Q10261;bo;ཕའེ་ཐ་གྷོ་ར་ཟི།;
Q10261;bn;পিথাগোরাস;
Q10261;bi;Pythagoras;
Q10261;bho;पाइथागोरस;
Q10261;bg;Питагор;
Q10261;be-tarask;Пітагор;
Q10261;be;Піфагор;
Q10261;bcl;Pythagoras;
Q10261;ban;Pythagoras;
Q10261;ba;Пифагор;
Q10261;azb;فیثاغورس;
Q10261;az;Pifaqor;
Q10261;awa;पाइथागोरस;
Q10261;ast;Pitágores;
Q10261;as;পাইথাগ’ৰাছ;
Q10261;arz;بيثاجوراس;
Q10261;ary;پيطاݣوراس;
Q10261;ar;فيثاغورس;
Q10261;anp;पाइथागोरस;
Q10261;an;Pitagoras;
Q10261;am;ፓይታጎረስ;
Q10261;af;Pythagoras;
Q10261;he;פיתגורס;
Q10261;de;Pythagoras;
Q8747;tr;Öklit;
Q8747;ary;ؤقليدس;إقليدس|يوكليديس
Q8747;zh-hans;欧几里得;
Q8747;zh-cn;欧几里得;
Q8747;zgh;ⵓⴽⵍⵉⴷ;
Q8747;za;Euclid;
Q8747;yue;歐幾里得;
Q8747;yo;Euclid;
Q8747;yi;אוקלידוס;
Q8747;xmf;ევკლიდე;
Q8747;xh;U-Euclid;
Q8747;xal;Эвклид;
Q8747;wuu;欧几里得;
Q8747;war;Eukleides;
Q8747;vro;Eukleides;
Q8747;vo;Eukleides;
Q8747;vi;Euclid;Ơ-clít
Q8747;vep;Evklid;
Q8747;uz;Yevklid;
Q8747;ur;اقلیدس;
Q8747;tum;Euclid;
Q8747;tt;Евклид;
Q8747;tok;jan Ekite;jan Elite|jan Jukite|jan Julite
Q8747;tl;Euclid;
Q8747;tg;Эвклид;
Q8747;te;యూక్లిడ్;
Q8747;ta;யூக்ளிடு;
Q8747;szy;U-ci-li-te;
Q8747;szl;Euklides;
Q8747;sw;Euklides;
Q8747;sv;Euklides;
Q8747;sr;Еуклид;
Q8747;sq;Euklidi;
Q8747;sk;Eukleides z Alexandrie;
Q8747;sh;Euklid;
Q8747;sgs;Euklėds;
Q8747;sd;اقليدس;
Q8747;sco;Euclid;
Q1407;tr;Tiberius;
Q1407;tl;Tiberius;
Q1407;th;จักรพรรดิติแบริอุส;
Q1407;ta;திபேரியசு;
Q1407;sw;Tiberius;
Q1407;sv;Tiberius;Kejsare Tiberius|Kejsaren Tiberius|Tiberius Julius Caesar
Q1407;sr;Тиберије;
Q1407;sq;Tiberius;
Q1407;sl;Tiberij;cesar Tiberij|Tiberius|Tiberius Iulius Caesar Augustus|Tiberius Julius Caesar
Q1407;skr;قیصر ٹائبیرئیس;
Q1407;sk;Tiberius;
Q1407;sh;Tiberije;
Q1407;sco;Tiberius;
Q1407;scn;Tibberiu;
Q1407;ro;Tiberius;
Q1407;rm;Tiberius;
Q1407;pt-br;Tibério;
Q1407;ps;تيبریوس;
Q1407;pms;Tiberi August;
Q1407;pl;Tyberiusz;Tiberius Caesar Augustus
Q1407;oc;Tibèri;
Q1407;nn;Tiberius av Romarriket;
Q1407;nds;Tiberius;
Q1407;nb;Tiberius;
Q1407;nan;Tiberius;
Q1407;mzn;تیبریوس;
Q1407;mr;टायबीअरिअस;
Q1407;mn;Августус Цезарь;
Q1407;mk;Тибериј;
Q1407;mg;Tiberius;
Q1407;lv;Tiberijs;Tibērijs
Q1407;lt;Tiberijus Cezaris Augustas;
Q1407;lo;ໄທບີຣຽສ;
Q1407;lij;Tibeio;
Q1407;li;Tiberius Claudius Nero;
Q1407;kw;Tiberius;
Q1407;ku;Tiberius;
Q1407;ko;티베리우스;
Q1407;kg;Tiberius;
Q1407;ka;ტიბერიუსი;
Q1407;ja;ティベリウス;
Q1407;is;Tíberíus;
Q1407;io;Tiberius;
Q1407;id;Tiberius;
Q1407;hyw;Թիպերիոս;
Q1407;hy;Տիբերիոս;
Q1407;hu;Tiberius római császár;Tiberius|Tiberius Caesar Augustus|Tiberius Iulius Caesar
Q1407;hr;Tiberije;
Q1407;hi;टैबीरियस;टाइबीरियस|टाइबेरियस
Q1407;gsw;Tiberius;
Q1407;ga;Tibir;Tibéirias|Tiberius|Tibir Caesar
Q1407;fy;Tibearius;
Q1407;frr;Tiberius;
Q1407;fo;Tiberius;
Q1407;fi;Tiberius;
Q1407;fa;تیبریوس;
Q1407;et;Tiberius;
Q1407;en-gb;Tiberius;
Q1407;en-ca;Tiberius;
Q1407;el;Τιβέριος Καίσαρας Αύγουστος;
Q1407;diq;Tiberius;
Q1407;de-ch;Tiberius;
Q1407;da;Tiberius;
Q1407;cy;Tiberius;
Q1407;cv;Тиберий;
Q1407;cs;Tiberius;
Q1407;ckb;تایبیریەس;
Q1407;bs;Tiberije;
Q1407;br;Tiberius Caesar Augustus;
Q1407;bn;টাইবেরিয়াস;
Q1407;bg;Тиберий;
Q1407;be-tarask;Тыбэрыюс;
Q1407;be;Тыберый;
Q1407;ban;Tibérius;
Q1407;azb;تیبریوس;
Q1407;az;Tiberi;
Q1407;arz;تيبيريوس;
Q1407;ar;تيبيريوس;
Q1407;ang;Tiberius;
Q1407;af;Tiberius;
Q1407;nl;Tiberius Claudius Nero;Tiberius Julius Caesar Augustus
Q1407;ur;تیبیریوس;
Q1407;vec;Tiberio;
Q1407;pt;Tibério;
Q1407;ia;Tiberio;
Q1407;gl;Tiberio;Tiberius Julius Caesar Augustus
Q1407;eu;Tiberio;
Q1407;es;Tiberio;Tiberio Claudio Nerón|Tiberio Claudio Neron|Tiberio Julio Cesar|Tiberio Julio César
Q1407;eo;Tiberio;
Q1407;an;Tiberio;
Q1407;ca;Tiberi;Tiberi Claudi Neró|Tiberi Juli Cèsar
Q1407;he;טיבריוס;
Q1407;ast;Tiberiu;
Q1407;fr;Tibère;Tiberius
Q1407;uk;Тиберій;
Q1407;ru;Тиберий;Тиберий, Клавдий Нерон
Q1407;en;Tiberius;Caesar Tiberius|Emperor of Rome Tiberius|Emperor of Rome Tiberius Claudius Nero|Emperor Tiberius|Imperator Caesar Divi filius Augustus|Marcus Gallius Claudianus|Tibeius Gallius Claudianus|Tiberius Caesar|Tiberius Caesar Augustus|Tiberius Julius Caesar|Tiberius Julius Caesar Augustus
Q1407;la;Tiberius;Tiberius Iulius Caesar
